,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
37_17231890871301.png,E,A,E,E,C,A,A,C,D,B,D,E,D,D,B,A,A,E,E,D,B,B,A,D,B,D,D,B,C,D,D,B,E,B,B,E,D,B,A,D,B,B,B,B,A,B,D,C,C,A,D,A,C,E,E,C,A,B,B,B,B,A,B,A,B,A,B,A,C
37_17231886131201.png,A,B,B,D,C,E,B,A,A,D,C,D,A,A,E,A,A,E,B,D,A,D,E,B,C,E,C,E,A,E,B,E,D,B,A,E,C,A,D,A,C,B,A,C,B,D,B,A,B,D,C,B,D,D,C,D,B,B,A,B,C,A,B,C,C,B,B,C,B
37_17231875461301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231906351301.png,E,D,A,E,D,B,E,B,A,E,B,A,D,C,E,E,A,B,D,E,A,A,A,C,D,E,C,C,D,E,A,B,C,B,C,D,C,B,A,D,B,C,D,A,C,A,D,C,C,C,D,A,C,C,D,C,C,B,B,A,A,B,C,A,C,A,A,A,A
37_17231891021301.png,A,B,B,D,A,C,C,E,D,A,E,C,B,A,A,C,B,E,C,A,B,A,E,A,B,D,B,D,E,C,A,E,D,B,C,D,D,B,D,D,A,A,D,D,B,B,D,C,C,C,D,B,C,E,D,C,C,B,B,D,A,B,B,A,A,A,A,A,B
37_17231886231201.png,A,D,B,D,C,A,B,A,A,A,E,D,A,C,E,A,D,A,D,D,B,B,E,B,E,E,*,E,D,E,A,E,C,B,E,E,C,A,D,A,C,B,A,D,B,D,A,A,B,C,D,B,B,D,A,D,B,B,A,B,B,B,A,C,C,B,A,A,B
37_17231892361201.png,A,D,B,D,C,E,B,A,A,C,A,D,A,C,D,A,D,A,C,D,A,B,E,B,E,E,B,E,B,A,C,E,C,B,B,D,C,A,D,A,C,B,A,B,B,D,A,A,C,D,B,B,C,D,C,D,B,B,A,D,B,C,A,C,C,B,B,A,B
37_17231896901301.png,E,D,C,E,D,A,E,E,C,B,C,E,D,D,A,E,D,D,C,A,B,B,A,C,C,D,C,D,D,D,A,B,D,C,B,E,D,D,A,D,A,C,D,D,B,A,#,C,C,C,B,A,C,C,C,C,B,B,B,A,A,B,C,A,C,A,B,C,A
37_17231890891301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231885971201.png,B,D,B,D,C,B,B,A,C,D,D,D,A,A,D,A,D,E,C,D,A,B,E,B,A,E,C,E,E,C,A,E,C,E,C,E,C,C,A,A,C,B,A,B,B,D,A,B,B,B,D,C,C,E,D,D,A,C,C,B,A,E,B,C,D,B,B,D,A
37_17231827621301.png,E,B,D,E,C,A,D,E,A,D,E,C,B,B,C,D,B,E,A,D,B,B,E,C,D,D,B,A,B,E,D,E,C,C,A,E,A,C,A,D,A,C,C,B,E,B,D,C,D,B,C,A,A,C,D,B,C,D,A,A,C,B,D,B,D,A,A,B,C
37_17231869231201.png,B,#,*,D,C,A,B,A,A,B,E,D,A,E,D,A,D,B,C,D,D,B,E,B,E,E,B,E,D,B,A,B,D,D,A,E,C,B,D,A,C,B,A,D,B,E,A,A,B,A,C,B,B,D,A,D,B,B,A,C,A,C,B,C,A,B,B,A,C
37_17231886191201.png,A,D,D,D,C,A,B,A,C,D,D,E,A,E,D,A,A,D,C,D,B,A,E,D,D,E,C,D,B,E,A,E,C,B,A,E,A,A,D,A,C,B,A,D,C,A,B,A,B,C,B,B,B,E,A,D,D,D,B,A,D,B,A,C,B,C,A,A,B
37_17231891271301.png,E,D,D,E,D,B,A,E,C,C,E,C,C,E,C,A,B,A,C,B,B,D,E,B,A,A,D,E,E,D,A,B,C,B,B,D,C,B,A,D,B,C,A,B,C,A,B,C,C,C,B,B,C,E,C,C,C,B,A,A,B,B,C,A,C,A,A,C,B
37_17231828631201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,E,E,A,A,B,A,C,B,B,C,B,D,B,B,A,B,D,C,D,A,C,B,B,A,B
37_17231865801201.png,E,D,B,D,C,A,C,D,E,A,C,A,A,E,D,C,B,A,D,B,E,A,E,A,D,E,C,E,A,E,A,D,C,E,E,A,D,C,D,B,D,A,B,C,B,A,B,A,B,C,E,D,A,A,A,D,B,C,C,D,B,B,E,C,B,A,B,C,C
37_17232183151301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231862391201.png,A,B,B,D,C,A,B,A,A,D,E,D,B,E,D,A,B,E,C,B,A,B,E,B,E,D,D,E,A,C,A,D,E,B,E,B,C,E,C,A,C,B,A,B,B,D,A,A,B,D,C,C,C,E,C,D,B,B,A,B,A,B,C,C,C,B,B,D,B
37_17231890881301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231896791301.png,E,B,D,B,C,A,B,E,D,E,B,A,D,C,B,E,A,D,B,E,A,A,C,B,D,E,C,B,A,E,C,D,D,B,A,D,E,C,A,D,B,*,C,C,A,D,B,C,A,A,C,A,B,A,D,C,B,C,D,D,B,B,A,A,C,B,D,B,C
37_17231828571201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,E,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231891241301.png,E,D,A,E,D,B,A,B,C,E,E,C,A,C,C,E,A,E,C,C,B,B,A,A,A,A,D,E,E,C,A,E,C,B,C,B,C,B,A,D,A,B,D,C,B,B,D,C,C,C,B,A,C,D,C,C,C,B,B,D,B,B,C,A,C,A,A,C,D
37_17231817201301.png,E,D,D,C,D,B,E,D,D,B,D,E,B,E,C,E,B,E,B,C,B,B,E,B,A,E,C,D,D,B,A,E,B,B,A,A,C,B,A,D,B,C,D,A,D,A,D,C,C,C,B,C,C,C,E,C,C,B,B,A,B,B,C,A,C,A,A,C,C
37_17231813211301.png,E,D,D,E,D,B,E,B,D,C,E,C,C,C,C,C,B,E,C,A,B,B,C,D,C,C,D,C,D,D,A,C,C,B,A,E,C,B,A,B,C,C,B,B,C,D,A,B,D,C,C,A,E,A,E,C,C,B,B,A,C,B,A,A,C,A,B,A,D
37_17231890701301.png,A,A,E,E,C,A,A,B,E,B,B,D,D,E,C,C,B,B,C,D,B,B,E,A,A,E,E,E,E,A,C,B,C,C,A,A,A,B,A,D,A,B,D,B,B,C,D,C,A,C,A,C,C,D,A,C,B,B,D,B,A,B,A,A,B,A,B,D,B
37_17231823881201.png,A,*,B,D,C,E,B,A,A,C,*,D,A,C,B,A,A,E,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,B,D,C,E,D,A,C,D,A,D,D,D,A,A,B,B,C,B,C,E,C,D,B,B,B,A,D,E,C,C,C,B,A,A,B
37_17231827411301.png,E,D,A,E,C,B,E,C,B,B,D,E,A,D,C,E,B,E,B,D,A,C,C,D,C,C,E,B,E,B,A,E,E,B,C,A,B,D,A,D,B,C,B,D,D,A,C,C,C,A,A,B,C,C,B,C,C,B,B,A,B,B,C,B,C,A,A,B,C
37_17231875271301.png,E,D,D,E,C,D,D,E,E,D,B,B,D,C,A,E,A,E,C,D,B,B,A,C,C,B,C,D,E,E,A,E,E,B,C,E,C,B,A,D,B,B,B,D,B,A,D,C,C,C,C,B,C,A,B,C,C,B,B,E,A,#,C,A,C,A,B,B,A
37_17231815441201.png,D,B,B,D,C,D,B,A,A,D,A,D,A,C,D,A,D,A,C,D,A,B,E,B,E,E,B,E,E,A,A,E,C,B,E,E,E,D,D,A,C,B,C,D,B,D,A,B,B,C,D,B,B,D,B,D,B,B,A,B,D,C,B,C,C,B,B,A,B
37_17231864141201.png,A,B,B,D,C,A,B,A,A,D,E,E,A,A,D,A,E,C,D,B,A,A,E,B,E,E,C,E,D,B,D,A,B,C,B,B,C,D,D,A,C,A,A,D,D,D,B,C,C,D,A,C,B,E,B,D,B,B,A,A,A,C,E,D,C,B,A,B,B
37_17231827491301.png,E,B,D,E,A,C,E,A,B,C,D,C,E,B,D,E,B,E,A,D,E,B,A,C,C,B,C,D,B,C,A,E,D,B,B,E,B,A,A,E,B,C,D,C,E,A,B,C,C,C,D,D,C,D,B,C,C,E,B,A,A,B,D,A,C,A,A,D,C
37_17231815491201.png,A,D,B,D,C,E,B,A,A,D,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,A,D,E,C,B,E,E,E,C,D,A,C,B,B,C,B,D,A,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,B,C,C,B,B,A,B
37_17231815411201.png,A,D,B,D,C,E,B,A,A,D,E,D,A,B,D,A,D,A,C,D,D,D,E,B,E,E,B,E,D,A,D,E,C,B,E,E,E,A,D,A,C,B,A,D,B,D,A,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,B,C,C,B,B,A,B
37_17231827631301.png,E,E,C,E,A,B,B,C,A,D,E,C,A,C,C,E,B,E,B,D,A,A,D,#,C,D,C,D,D,C,A,E,D,B,E,A,C,B,A,C,B,C,D,B,B,A,D,C,C,B,*,C,B,C,B,C,C,B,A,D,B,B,C,A,C,A,A,C,D
37_17231825661301.png,E,D,D,E,D,D,E,B,C,B,E,C,A,B,C,E,B,E,C,C,B,B,A,B,A,D,C,C,D,A,D,B,D,C,D,E,C,B,A,D,B,C,D,A,A,A,D,C,C,C,B,A,C,C,E,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231874461201.png,A,D,*,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,D,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,E,C,A,D,A,C,B,A,B,D,D,A,A,B,D,A,B,B,E,A,D,B,B,C,A,B,C,D,C,C,B,B,A,B
37_17231874611201.png,A,D,B,D,D,E,B,A,A,A,D,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,E,C,A,D,A,C,B,A,D,A,D,A,A,C,A,D,B,B,A,A,D,B,B,A,B,B,D,C,C,C,B,B,A,D
37_17231896461201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231869321201.png,A,D,B,D,C,A,B,A,A,A,E,D,A,A,D,A,D,B,C,D,D,B,E,B,E,E,B,E,D,B,A,E,C,B,A,E,C,B,D,A,C,B,A,D,A,D,A,A,B,A,C,B,B,D,C,D,B,B,A,B,D,A,B,C,C,B,B,A,B
37_17231817161301.png,E,D,D,E,D,B,E,D,D,B,D,E,B,C,C,E,B,E,C,B,B,B,E,B,C,E,C,D,D,B,A,E,C,B,E,A,C,D,A,D,B,C,C,D,C,A,D,C,C,A,B,A,B,B,A,C,D,D,B,A,B,A,C,A,C,A,A,C,A
37_17232184441301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231896431201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231821111201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231875421301.png,E,D,*,E,D,D,A,E,E,C,B,A,C,B,D,A,E,*,C,D,B,B,A,C,A,D,A,D,B,E,A,E,C,D,B,E,C,C,A,D,A,C,E,D,A,B,C,C,C,A,D,C,A,E,A,C,C,D,B,A,A,B,A,A,C,A,E,D,B
37_17231864011201.png,A,D,B,D,C,A,B,A,A,D,E,D,A,B,D,A,E,A,C,D,E,B,E,B,E,E,B,E,A,C,D,D,C,B,B,B,A,C,D,A,C,B,A,D,B,D,A,A,B,B,B,B,B,E,C,D,B,B,A,B,A,E,E,C,C,C,A,A,C
37_17231862351201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231864861301.png,B,B,C,E,D,B,E,E,D,E,D,E,E,A,C,D,E,A,B,D,B,B,E,B,C,B,C,C,D,C,D,E,D,B,E,C,D,A,A,B,D,C,D,B,B,B,B,C,C,C,D,A,C,E,C,C,C,B,B,D,A,B,C,A,A,A,B,A,C
37_17231828581201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,A,A,B,D,C,D,C,C,B,B,A,B
37_17231825171201.png,A,E,B,D,C,A,B,A,A,C,E,D,A,C,D,A,D,A,B,D,B,B,E,B,E,E,B,E,A,B,D,E,D,C,E,E,B,B,D,A,C,B,A,C,B,D,A,A,B,C,B,B,B,D,B,D,B,B,A,B,D,C,C,C,C,B,B,A,B
37_17232184371201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231825131201.png,D,D,B,D,C,E,B,A,A,C,A,D,A,E,D,A,B,E,E,A,B,B,E,B,C,E,C,E,B,C,D,E,E,C,E,D,B,D,D,A,A,A,A,B,D,D,A,A,E,B,B,B,D,D,C,D,B,C,C,D,C,E,C,C,C,B,B,A,D
37_17231824471301.png,E,B,D,E,C,B,B,E,A,B,A,E,D,D,A,B,B,C,A,D,B,B,E,D,A,D,B,D,A,D,B,B,E,B,C,#,C,A,A,D,D,C,B,C,B,A,D,C,C,C,B,B,C,C,B,C,C,C,A,D,B,B,C,A,C,A,A,B,B
37_17231848011301.png,E,D,E,E,C,D,E,D,B,E,E,C,C,C,C,B,B,E,E,B,B,A,D,C,A,D,C,D,D,D,D,E,C,B,E,E,D,B,A,D,B,C,D,D,C,B,A,C,C,C,D,A,D,B,D,C,B,B,B,A,B,B,B,A,C,A,A,B,C
37_17231829311301.png,E,D,D,C,B,B,E,B,D,C,D,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,B,D,C,C,C,B,A,C,C,B,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231829361301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,B,A,D,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231829341301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,B,D,D,C,A,D,C,C,C,B,A,C,C,D,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231891191301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231906181301.png,E,D,C,E,E,D,A,E,A,E,D,C,B,B,C,E,D,E,A,A,B,A,A,A,C,B,D,E,D,D,A,E,A,B,E,E,C,C,A,D,B,C,C,C,C,A,A,C,C,A,A,C,C,C,D,C,C,B,B,D,C,A,B,A,B,C,B,B,D
37_17231875721301.png,E,D,D,E,D,B,B,E,E,B,A,A,B,B,A,E,D,C,A,D,B,D,A,C,C,D,D,E,B,E,C,E,C,B,B,E,A,A,A,B,A,C,A,D,B,C,D,B,C,C,B,A,C,D,B,C,C,B,B,A,A,B,D,A,C,A,D,A,C
37_17231891421301.png,B,D,D,E,C,A,E,D,C,D,D,C,A,B,A,A,B,E,A,C,B,B,B,C,C,E,B,B,A,C,C,D,A,B,A,D,A,D,A,B,B,A,C,A,C,A,D,B,B,B,A,A,B,D,A,E,B,C,A,D,B,C,A,E,A,A,B,C,D
37_17231890851301.png,A,D,D,E,B,E,D,B,D,A,C,D,C,B,C,A,B,E,C,B,A,C,E,D,C,D,C,D,B,C,A,B,D,B,A,E,D,D,A,D,B,C,D,C,C,A,A,C,C,C,B,A,C,C,B,C,D,D,B,A,A,B,C,A,C,A,A,C,A
37_17231890681301.png,A,D,D,E,B,A,E,C,E,C,D,B,E,C,A,A,B,C,A,A,B,D,D,A,A,C,C,A,A,C,A,B,D,B,A,B,A,D,A,A,A,B,D,A,E,B,B,C,C,A,A,D,A,A,D,B,B,B,B,D,B,A,C,B,C,A,C,B,#
37_17231862511201.png,A,A,B,D,D,A,B,A,A,D,C,B,E,B,D,A,D,E,A,A,E,B,D,E,B,C,C,E,D,A,D,B,E,D,B,B,E,B,D,A,C,B,A,B,B,E,B,B,C,C,A,C,B,D,*,D,B,C,A,B,D,D,C,C,C,B,B,C,B
37_17231865691201.png,A,D,B,D,C,A,B,A,A,C,A,D,A,B,D,A,D,E,C,D,B,B,E,B,E,E,B,E,B,A,D,E,B,C,A,E,C,A,D,A,C,B,A,D,B,D,A,A,B,C,C,B,B,D,A,D,B,B,A,B,D,E,A,C,C,B,B,A,B
37_17231896421201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17232182371201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231821071201.png,A,D,B,D,C,E,B,A,A,C,A,D,A,E,D,C,D,E,C,D,B,A,E,B,E,E,B,E,B,E,D,B,E,C,E,C,E,B,E,A,C,B,A,B,B,A,B,A,B,C,D,B,C,D,B,D,B,B,A,C,A,A,B,C,C,D,B,D,B
37_17231862451201.png,A,B,B,D,D,B,B,A,A,D,D,E,A,A,D,D,E,B,A,B,A,B,E,B,A,E,A,E,D,B,D,B,D,E,C,E,C,C,A,A,C,A,A,B,B,D,A,A,B,A,E,B,E,B,A,D,B,C,A,C,D,A,D,C,C,B,B,D,C
37_17231875751301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17232182041201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231829461301.png,E,D,D,E,D,B,D,B,D,C,E,C,A,B,C,E,A,E,C,E,B,B,E,B,A,D,C,D,D,E,A,E,C,B,E,E,C,#,#,#,#,C,D,D,C,A,E,C,B,D,B,A,C,C,A,D,C,A,B,A,D,B,C,A,C,A,B,C,A
37_17231827451301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231886301201.png,D,A,D,D,D,A,B,A,A,A,E,D,A,C,E,A,D,A,C,D,B,B,E,D,D,E,B,E,D,E,A,E,C,B,E,E,A,A,A,A,C,A,A,D,B,D,A,A,B,D,D,B,B,E,A,D,B,B,A,B,B,B,A,C,C,B,A,A,A
37_17231828801201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231906151301.png,E,D,E,E,C,C,E,E,E,B,C,A,B,E,C,E,B,B,C,D,B,B,D,C,A,A,C,D,C,B,A,B,E,B,E,C,C,A,A,D,A,C,A,A,C,A,C,C,C,A,D,C,D,D,B,C,B,B,C,B,C,B,C,A,C,A,B,C,B
37_17231865141301.png,E,D,E,E,D,B,E,E,B,B,D,A,#,C,C,E,A,E,B,B,B,B,A,C,C,D,C,A,D,D,A,E,D,B,A,E,D,C,A,D,B,C,D,D,E,A,E,C,C,D,B,#,C,D,D,C,C,B,A,A,A,B,C,A,C,A,A,C,D
37_17231829321301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,B,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231892151201.png,A,D,B,D,C,E,B,A,A,C,A,D,A,C,D,A,D,A,C,D,C,B,E,B,E,E,B,E,B,E,A,E,E,B,A,E,C,D,D,A,C,A,A,D,B,E,C,C,D,A,B,B,C,D,B,D,A,B,A,C,D,E,C,C,C,B,C,A,C
37_17232178491201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231890811301.png,E,B,A,E,B,B,E,C,B,C,B,C,A,D,C,B,D,E,D,B,B,B,D,C,B,D,C,B,D,B,A,B,C,B,B,B,D,B,A,D,B,C,D,B,B,B,A,C,C,C,C,B,C,C,B,C,C,B,A,D,A,A,C,C,C,A,A,A,C
37_17231892701301.png,E,D,C,A,B,B,A,D,C,D,A,*,D,E,C,A,D,E,B,B,B,D,A,B,E,E,D,A,A,B,E,E,*,C,C,C,C,D,A,B,C,C,E,D,D,C,A,C,D,A,B,A,D,E,C,D,A,B,C,A,D,B,C,D,C,A,B,*,#
37_17231847661201.png,A,B,B,D,A,C,B,A,A,E,D,D,A,E,D,A,D,B,A,B,A,B,B,B,E,E,C,D,C,D,C,D,C,B,B,C,A,E,B,A,C,B,A,D,D,D,A,B,D,D,D,B,D,E,C,D,A,B,A,A,B,E,E,C,A,B,B,D,D
37_17231890971301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231827541301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231869271201.png,A,D,B,D,C,A,B,A,A,B,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,B,D,E,C,B,A,E,C,B,D,A,C,B,A,D,A,E,A,A,B,A,C,B,B,D,A,D,B,B,A,B,D,C,B,C,C,B,B,A,B
37_17231825031201.png,A,D,B,D,C,C,B,A,A,D,#,D,A,C,D,A,D,A,C,B,B,D,E,B,E,E,B,E,E,C,C,E,E,C,E,E,C,A,D,A,A,B,A,D,D,D,A,*,D,A,D,B,B,D,A,D,B,B,A,B,D,C,E,C,C,B,B,A,A
37_17231847951301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231816971301.png,E,D,D,E,D,E,E,B,E,B,D,E,B,C,D,E,B,E,C,A,B,B,A,B,A,D,D,D,D,C,A,E,C,B,D,A,C,E,A,D,A,C,D,D,C,A,D,C,C,C,B,B,C,C,A,C,C,B,B,D,B,B,C,A,C,A,A,C,A
37_17231865111301.png,A,A,E,D,C,B,D,D,C,B,C,C,E,A,E,D,C,D,A,B,B,D,A,A,D,C,D,B,B,C,A,C,A,D,A,D,A,C,A,D,D,A,A,D,C,C,A,A,A,D,B,D,A,D,E,A,A,D,B,B,B,A,D,C,D,B,D,A,A
37_17231829351301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,B,A,D,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231893771201.png,A,D,B,D,C,E,B,A,A,B,D,D,A,A,D,A,D,A,C,D,D,D,E,B,E,E,B,E,A,E,A,E,C,B,A,A,C,D,D,A,D,A,A,D,B,D,A,A,B,A,D,B,D,D,B,D,B,B,A,A,D,D,D,C,C,B,D,A,A
37_17231875371301.png,E,B,D,C,D,B,A,B,D,C,C,A,E,B,C,E,A,E,D,C,A,B,A,C,A,D,C,C,D,E,A,E,D,B,E,E,C,B,A,D,B,C,C,A,C,B,D,C,C,C,A,B,C,A,E,C,C,C,B,A,A,A,C,A,D,A,C,B,D
37_17231865861201.png,D,B,B,D,C,A,A,A,E,A,C,D,A,C,D,A,A,C,C,B,B,A,E,B,D,E,B,E,A,C,A,C,A,C,E,D,C,C,A,A,C,B,A,C,B,D,A,A,C,A,E,B,B,D,D,D,B,B,B,A,C,C,B,C,B,B,B,D,C
